Taxa	SubjectID	Analysis4	Name	SNV	IgA+IgM-	IgM+IgA-	IgM+IgA+	IgA-IgM-IgG-
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F7-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F8-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F9-2	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 2c982937754e6321f861027032db80f7	F9-3	Pos_Stool	Bacteroidetes Bacteroides	2c982937754e6321f861027032db80f7	0.0176668057504836	0.0176668057504836	0.0176668057504836	0.946999582748549
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F1-1	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.0127823210590774	0.0127823210590774	0.722675311951023	0.251760045930822
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F10-1	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.213313672529075	0.123646233392772	0.639932522965203	0.0231075711129499
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F10-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.159141801849589	0.0129080002776717	0.601183978854516	0.226766219018224
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F11-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.0659061527215642	0.0426071289873389	0.534452768223749	0.357033950067348
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F12-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.0478533895943633	0.0478533895943633	0.85643983121691	0.0478533895943633
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F12-3	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F13-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F15-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F2-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F4-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.0187005621926222	0.0427855077388421	0.0844637371383452	0.85405019293019
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F5-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F6-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F7-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F8-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.00334258139613454	0.161931080333271	0.106017927122366	0.728708411148228
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F9-2	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.032522744442839	0.115574314773299	0.210576150989107	0.641326789794754
Bacteroidetes Bacteroides 333bbf9224442fc10cd497377d2b1d01	F9-3	Pos_Stool	Bacteroidetes Bacteroides	333bbf9224442fc10cd497377d2b1d01	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F1-1	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F10-1	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F10-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F11-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.0359967329856026	0.034204140534804	0.443509189014204	0.48628993746539
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F12-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.00422299694580963	0.00422299694580963	0.0667972991999297	0.924756706908451
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F12-3	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.696418668748764	0.00207449366484619	0.0698572631286205	0.231649574457769
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F13-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F15-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F2-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.0694683183892431	0.13894461021122	0.246510045059418	0.545077026340118
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F4-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.135657041081151	0.00778782055275682	0.00778782055275682	0.848767317813335
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F5-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F6-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.293804945928249	0.00978425461510918	0.00978425461510918	0.686626544841533
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F7-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.0842514774474188	0.0799537391980525	0.304122530721692	0.531672252632837
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F8-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.0106492664820597	0.0106492664820597	0.0106492664820597	0.968052200553821
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F9-2	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.00482912040352013	0.00482912040352013	0.0552360675374883	0.935105691655471
Bacteroidetes Bacteroides 76b39e86c95e0c7dd8b9c57b974f6532	F9-3	Pos_Stool	Bacteroidetes Bacteroides	76b39e86c95e0c7dd8b9c57b974f6532	0.0176668057504836	0.0176668057504836	0.0176668057504836	0.946999582748549
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F1-1	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F10-1	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F10-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F11-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F12-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.0108820752866961	0.0198387746800893	0.082665680748434	0.886613469284781
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F12-3	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.0108095954934177	0.0108095954934177	0.187407946151989	0.790972862861176
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F13-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F15-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F2-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F4-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.170068676802941	0.00305163067189709	0.187928644565373	0.638951047959789
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F5-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F6-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F7-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.0146672839213539	0.076905836563984	0.373081982692075	0.535344896822588
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F8-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F9-2	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.027296656508407	0.101070837300448	0.184096427135355	0.68753607905579
Bacteroidetes Bacteroides 824b9c5e131ccef5ab3286cfde31640c	F9-3	Pos_Stool	Bacteroidetes Bacteroides	824b9c5e131ccef5ab3286cfde31640c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F1-1	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F10-1	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.0865205922991766	0.0125765390246626	0.155000439000619	0.745902429675542
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F10-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F11-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F12-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F12-3	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.967867385674906	0.0107108714416981	0.0107108714416981	0.0107108714416981
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F13-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F15-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.79681798454215	0.00533214260425859	0.0252489619994568	0.172600910854135
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F2-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.0178517683049853	0.128979802803102	0.169960867179674	0.683207561712239
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F4-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.00851117976610091	0.0151617102380389	0.00138368442825401	0.974943425567606
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F5-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.366510612215891	0.0110269347547991	0.0222169091941321	0.600245543835178
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F6-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F7-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.093168848963134	0.00230091236690799	0.0995704237638322	0.804959814906126
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F8-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.0218466517245986	0.0439817415922511	0.0499675845253701	0.88420402215778
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F9-2	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.00501085860616274	0.0332690555392511	0.0368480471668756	0.92487203868771
Bacteroidetes Bacteroides 836cd5ea357ad392c00a7e48d921be1d	F9-3	Pos_Stool	Bacteroidetes Bacteroides	836cd5ea357ad392c00a7e48d921be1d	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F1-1	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.46836415808986	0.00081330204997394	0.246807542446516	0.28401499741365
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F10-1	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.0529382856142681	0.042263456506622	0.237736057293144	0.667062200585966
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F10-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.271440066199697	0.00549188830281187	0.285986062496862	0.437081983000629
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F11-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.124100950209149	0.0515048446327145	0.253775360557657	0.57061884460048
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F12-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.109722600896636	0.0085697851874691	0.0286565829231626	0.853051030992732
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F12-3	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.09734569946896	0.0115486186523739	0.0794104563676488	0.811695225511017
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F13-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.682556110693693	0.00311787796152648	0.0265963881975099	0.28772962314727
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F15-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.0236483893832627	0.134225258418593	0.20078806586764	0.641338286330504
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F2-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.0441237278020642	0.106588573953284	0.35224913581301	0.497038562431642
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F4-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.00409080557103671	0.0427925589387966	0.0843376988498061	0.868778936640361
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F5-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.260827957642392	0.00615222336469551	0.0429193794827844	0.690100439510128
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F6-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.0126646333955597	0.00340935073594771	0.0661575507197204	0.917768465148772
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F7-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.0685945942874006	0.0167267213210941	0.0491598544090223	0.865518829982483
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F8-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.00249411306275135	0.0170331602657215	0.0114692932432687	0.969003433428258
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F9-2	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.0815448302400968	0.14140716478005	0.167399299048755	0.609648705931098
Bacteroidetes Bacteroides 99deb3c5ecb022ec05609ebd1112a557	F9-3	Pos_Stool	Bacteroidetes Bacteroides	99deb3c5ecb022ec05609ebd1112a557	0.115603054225404	0.00500816595684984	0.00500816595684984	0.874380613860896
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F1-1	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.480428669249548	0.000966443100639366	0.472466997919617	0.0461378897301961
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F10-1	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.366705452481522	0.0397239999680202	0.553846547582437	0.0397239999680202
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F10-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.704160597874634	0.00542990783593091	0.0847755874331228	0.205633906856312
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F11-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.807318723830076	0.00227276325600444	0.121062907515243	0.0693456053986766
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F12-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.0886034456012612	0.0017913922537821	0.0180903235427426	0.891514838602214
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F12-3	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.93660819588061	0.000733757351719636	0.0177929330575123	0.0448651137101581
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F13-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F15-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F2-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F4-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F5-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.893079854495063	0.0356400485016456	0.0356400485016456	0.0356400485016456
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F6-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.834039565752172	0.000535444584788717	0.136350312275949	0.0290746773870905
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F7-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.183364522891735	0.0162065211098753	0.315846418195322	0.484582537803068
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F8-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F9-2	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.0408455193579186	0.00701576963487185	0.00701576963487185	0.945122941372338
Bacteroidetes Bacteroides 9d5054752ed33d6a22bd0f96b5618b1c	F9-3	Pos_Stool	Bacteroidetes Bacteroides	9d5054752ed33d6a22bd0f96b5618b1c	0.307236704586813	0.0227640139043198	0.0108255622928516	0.659173719216016
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F1-1	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.0310599939846786	0.0310599939846786	0.906820018045964	0.0310599939846786
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F10-1	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F10-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F11-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F12-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.0160297498461776	0.0337946134292565	0.0849036783538244	0.865271958370742
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F12-3	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.146795257606205	0.0269834337642712	0.234922408170928	0.591298900458596
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F13-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.173599861022042	0.0695277706013061	0.251101315231234	0.505771053145417
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F15-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.381160538390267	0.0313951224029691	0.0978737726005709	0.489570566606192
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F2-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.0425868611020862	0.116715270500916	0.157632446193894	0.683065422203104
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F4-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.000940986289140389	0.0519546842562808	0.100704627247681	0.846399702206898
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F5-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.0121075738198708	0.0105412386765018	0.00981914388385988	0.967532043619767
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F6-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.25	0.25	0.25	0.25
Bacteroidetes Bacteroides b15193fce14759d1c06728933e044af6	F7-2	Pos_Stool	Bacteroidetes Bacteroides	b15193fce14759d1c06728933e044af6	0.0143990819511168	0.0779505613337981	0.273897980772456	0.633752375942629
